work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M
2023,EN,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,57000,GBP,100000,GB,0,GB,M
2022,MI,FT,ML Engineer,100000,USD,100000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,L
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,MI,FT,Data Science Manager,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,US,L
2022,SE,FT,ML Engineer,183000,USD,183000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,CA,100,CA,M
2022,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L
2023,SE,FT,Data Analyst,105200,USD,105200,US,0,US,M
2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
2023,SE,FT,Applied Machine Learning Scientist,90000,USD,90000,US,100,US,L
2022,SE,FT,Data Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Architect,92000,USD,92000,GB,100,GB,M
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2021,SE,FT,Lead Data Scientist,3000000,INR,100000,IN,50,IN,L
2023,MI,FT,Machine Learning Engineer,100000,GBP,100000,GB,0,GB,M
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Research Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2022,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
2022,MI,FT,Data Analyst,35000,GBP,43096,GB,0,GB,M
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2023,SE,FT,Data Science Manager,150000,USD,150000,MX,100,MX,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Scientist,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M
2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,US,L
2021,EN,FT,Data Scientist,100000,INR,100000,IN,100,IN,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2020,SE,FT,Data Science Manager,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M
2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M
2023,SE,FT,Research Scientist,215000,USD,215000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2022,MI,FT,Data Scientist,10000,USD,10000,TR,0,TR,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2022,SE,FT,BI Developer,130000,USD,130000,US,100,US,L
2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M
2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2020,SE,FT,Machine Learning Engineer,40000,EUR,100000,HR,100,HR,S
2022,SE,FT,Research Engineer,249500,USD,249500,US,0,US,M
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,US,M
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,EX,FT,Director of Data Science,250000,CAD,100000,CA,50,CA,L
2022,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M
2023,SE,FT,Data Engineer,115000,EUR,100000,DE,0,DE,L
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2021,MI,FT,Data Scientist,85000,GBP,100000,GB,50,GB,L
2022,MI,FT,Data Scientist,115000,CHF,100000,CH,0,CH,L
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Research Scientist,100000,USD,100000,ES,0,ES,M
2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M
2022,SE,FT,Data Analyst,116000,USD,116000,US,100,US,M
2023,EX,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M
2023,SE,FT,Data Science Manager,90000,USD,90000,MX,100,MX,M
2020,MI,FT,Business Data Analyst,135000,USD,135000,US,100,US,L
2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
2023,EN,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2021,MI,FT,Data Architect,180000,USD,180000,US,100,US,L
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,MI,FT,Data Scientist,72000,EUR,100000,DE,100,DE,S
2022,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Engineer,113000,USD,113000,US,100,US,L
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M
2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,M
2022,SE,FT,Lead Data Scientist,100000,USD,100000,US,100,US,L
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GB,100,GB,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L
2023,EN,FT,Business Data Analyst,12000,EUR,100000,GR,50,GR,L
2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
2023,SE,FT,Data Engineer,176000,USD,176000,US,0,US,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,M
2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M
2020,SE,FT,Big Data Engineer,100000,EUR,100000,PL,100,GB,S
2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M
2022,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M
2021,MI,FT,Big Data Engineer,100000,INR,100000,IN,0,IN,L
2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,100000,PT,100,PT,L
2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,US,L
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,CA,0,CA,M
2021,MI,FT,Data Scientist,100000,EUR,100000,DE,50,DE,L
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L
2022,SE,FT,Machine Learning Engineer,185000,USD,185000,MX,100,MX,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S
2022,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,MI,FT,Research Scientist,120000,EUR,100000,DE,0,DE,S
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,SE,FT,ETL Developer,63000,USD,63000,US,100,US,M
2023,MI,FT,Data Scientist,60000,EUR,100000,FR,50,FR,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Operations Engineer,105000,USD,105000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M
2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M
2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M
2022,EN,FT,Data Manager,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M
2022,EN,FT,Data Analyst,100000,INR,100000,FR,100,IN,L
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M
2022,MI,FT,Data Analyst,40000,EUR,42026,GR,100,GR,M
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
2021,SE,FT,Data Engineer,185000,USD,185000,US,100,US,L
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M
2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M
2021,MI,FT,Data Scientist,100000,USD,100000,US,100,US,S
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2022,MI,FT,BI Analyst,78000,USD,78000,BR,100,BR,M
2022,SE,FT,Machine Learning Software Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
2022,MI,FT,Data Engineer,100000,GBP,100000,GB,0,GB,M
2022,SE,FT,Data Engineer,35000,EUR,36773,PT,0,PT,M
2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Engineer,193000,USD,100000,ES,100,US,M
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M
2023,EX,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,Machine Learning Engineer,110000,EUR,100000,FR,100,FR,M
2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,100,DE,S
2022,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2021,SE,FT,Machine Learning Engineer,100000,INR,100000,IN,0,IN,L
2021,MI,FL,Machine Learning Scientist,12000,USD,12000,PK,50,PK,M
2022,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M
2022,SE,FT,Research Scientist,196000,USD,196000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
2023,EN,FT,Applied Scientist,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2021,MI,FT,Data Scientist,100000,BRL,100000,BR,0,BR,S
2022,MI,FT,Machine Learning Engineer,104000,GBP,100000,GB,50,GB,L
2022,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,EN,FT,Data Engineer,30000,USD,30000,NG,100,NG,L
2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,0,DE,M
2023,SE,FT,Machine Learning Engineer,100000,GBP,100000,GB,0,GB,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,MI,FT,Data Analyst,100000,GBP,100000,GB,0,GB,M
2021,MI,FT,Cloud Data Engineer,120000,SGD,100000,SG,50,SG,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2022,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2022,EX,FT,Data Analyst,130000,USD,130000,US,100,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Engineer,70000,EUR,73546,ES,0,ES,M
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
2022,SE,FT,Machine Learning Developer,100000,CAD,100000,CA,100,CA,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M
2022,SE,FT,Research Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M
2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,SE,FT,Applied Data Scientist,100000,USD,100000,US,100,US,L
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,NL,50,NL,L
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L
2023,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M
2021,EN,FT,Data Engineer,100000,INR,100000,IN,50,IN,L
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,IE,0,IE,M
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Engineer,110000,GBP,100000,GB,0,GB,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,172200,USD,172200,US,0,US,M
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M
2023,MI,FT,Data Analyst,100000,GBP,100000,GB,100,GB,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2020,EN,FT,Data Scientist,35000,EUR,100000,FR,0,FR,M
2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2020,EX,FT,Director of Data Science,100000,USD,100000,US,100,US,L
2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Science Consultant,94000,USD,94000,US,0,US,M
2021,EN,FT,Applied Data Scientist,80000,GBP,100000,GB,0,GB,L
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2021,EN,FT,Data Scientist,58000,USD,58000,US,50,US,L
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
2023,MI,FT,Data Analyst,105500,USD,105500,US,0,US,M
2023,EN,FT,Research Engineer,60000,USD,60000,GB,100,GB,M
2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M
2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M
2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
2021,MI,FT,Research Scientist,235000,CAD,100000,CA,100,CA,L
2022,MI,FT,Machine Learning Scientist,100000,USD,100000,US,100,US,L
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,132000,USD,132000,CA,0,CA,M
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
2022,MI,FT,Data Scientist,100000,CAD,100000,CA,100,CA,M
2022,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M
2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
2023,SE,FT,Data Engineer,65000,EUR,100000,PT,0,PT,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,12000,USD,12000,AR,100,AR,L
2020,SE,FT,Data Scientist,60000,EUR,100000,GR,100,US,L
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L
2021,MI,FT,Principal Data Scientist,100000,USD,100000,US,100,US,L
2022,EX,FT,Head of Data Science,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,CA,0,CA,M
2022,SE,FT,Data Analyst,100000,USD,100000,CA,100,CA,M
2022,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
2022,MI,FT,Analytics Engineer,48000,USD,48000,BR,100,BR,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Analyst,52000,EUR,100000,ES,100,ES,M
2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
